created_at,entry_id,Temperature,RH,PM2.5,PM10
2025-01-01 17:48:11 +0530,81,,,52.5,147.5
2025-01-01 17:48:33 +0530,82,,,53.4,152.2
2025-01-01 17:48:56 +0530,83,,,51.9,145.1
2025-01-01 17:49:18 +0530,84,,,51.1,140.2
2025-01-01 17:49:41 +0530,85,,,51.8,135.6
2025-01-01 17:50:03 +0530,86,,,52.5,140.7
2025-01-01 17:50:26 +0530,87,,,52.6,137.5
2025-01-01 17:50:49 +0530,88,,,52.5,138.1
2025-01-01 17:51:12 +0530,89,,,51.7,134.3
2025-01-01 17:51:35 +0530,90,,,52.4,138.7
2025-01-01 17:51:58 +0530,91,,,52.3,129.9
2025-01-01 17:52:21 +0530,92,,,53.2,140.8
2025-01-01 17:52:44 +0530,93,,,53.6,141.9
2025-01-01 17:53:08 +0530,94,,,51.4,134.7
2025-01-01 17:53:31 +0530,95,,,52.7,144.9
2025-01-01 17:53:54 +0530,96,,,53.4,137.4
2025-01-01 17:54:17 +0530,97,,,51.5,131.1
2025-01-01 17:54:39 +0530,98,,,51.5,134.3
2025-01-01 17:55:02 +0530,99,,,50.8,133.0
2025-01-01 17:55:24 +0530,100,,,51.1,130.4
2025-01-01 17:55:48 +0530,101,,,50.6,125.0
2025-01-01 17:56:11 +0530,102,,,52.0,133.5
2025-01-01 17:56:33 +0530,103,,,52.5,138.2
2025-01-01 17:56:56 +0530,104,,,53.4,131.5
2025-01-01 17:57:19 +0530,105,,,52.5,122.3
2025-01-01 17:57:41 +0530,106,,,51.8,136.4
2025-01-01 17:58:04 +0530,107,,,52.2,134.4
2025-01-01 17:58:27 +0530,108,,,52.2,134.2
2025-01-01 17:58:49 +0530,109,,,52.9,133.6
2025-01-01 17:59:12 +0530,110,,,52.4,128.1
2025-01-01 17:59:34 +0530,111,,,52.7,122.5
2025-01-01 17:59:57 +0530,112,,,52.3,123.8
2025-01-01 18:00:21 +0530,113,,,52.8,128.8
2025-01-01 18:00:43 +0530,114,,,51.5,127.8
2025-01-01 18:01:06 +0530,115,,,52.8,132.9
2025-01-01 18:01:29 +0530,116,,,52.8,131.4
2025-01-01 18:01:51 +0530,117,,,52.0,127.4
2025-01-01 18:02:15 +0530,118,,,51.3,131.9
2025-01-01 18:02:38 +0530,119,,,50.8,129.6
2025-01-01 18:03:02 +0530,120,,,51.5,122.0
2025-01-01 18:03:25 +0530,121,,,52.5,128.2
2025-01-01 18:03:48 +0530,122,,,52.8,132.5
2025-01-01 18:04:11 +0530,123,,,51.3,130.6
2025-01-01 18:04:35 +0530,124,,,52.5,129.4
2025-01-01 18:04:57 +0530,125,,,52.6,119.8
2025-01-01 18:05:20 +0530,126,,,51.8,127.4
2025-01-01 18:05:43 +0530,127,,,52.3,132.4
2025-01-01 18:06:05 +0530,128,,,51.5,125.3
2025-01-01 18:06:28 +0530,129,,,52.4,132.9
2025-01-01 18:06:50 +0530,130,,,51.8,121.5
2025-01-01 18:07:13 +0530,131,,,52.1,121.0
2025-01-01 18:07:36 +0530,132,,,51.4,121.7
2025-01-01 18:07:58 +0530,133,,,49.3,118.0
2025-01-01 18:08:21 +0530,134,,,52.5,130.7
2025-01-01 18:08:43 +0530,135,,,52.8,132.3
2025-01-01 18:09:06 +0530,136,,,53.1,126.2
2025-01-01 18:09:29 +0530,137,,,52.8,129.6
2025-01-01 18:09:51 +0530,138,,,52.2,131.2
2025-01-01 18:10:14 +0530,139,,,51.8,127.1
2025-01-01 18:10:36 +0530,140,,,51.0,126.8
2025-01-01 18:10:58 +0530,141,,,51.9,131.9
2025-01-01 18:11:21 +0530,142,,,51.0,119.3
2025-01-01 18:11:43 +0530,143,,,50.8,109.2
2025-01-01 18:12:06 +0530,144,,,50.1,110.2
2025-01-01 18:12:28 +0530,145,,,50.8,113.6
2025-01-01 18:12:51 +0530,146,,,51.2,117.4
2025-01-01 18:13:14 +0530,147,,,50.5,112.3
2025-01-01 18:13:36 +0530,148,,,51.4,116.6
2025-01-01 18:13:59 +0530,149,,,51.5,123.2
2025-01-01 18:14:21 +0530,150,,,50.4,116.5
2025-01-01 18:14:44 +0530,151,,,51.2,117.6
2025-01-01 18:15:06 +0530,152,,,52.4,123.8
2025-01-01 18:15:29 +0530,153,,,52.2,121.9
2025-01-01 18:15:51 +0530,154,,,52.2,112.8
2025-01-01 18:16:13 +0530,155,,,51.8,113.5
2025-01-01 18:16:36 +0530,156,,,50.7,117.8
2025-01-01 18:16:58 +0530,157,,,51.7,119.9
2025-01-01 18:17:21 +0530,158,,,52.5,117.1
2025-01-01 18:17:43 +0530,159,,,51.5,116.7
2025-01-01 18:18:06 +0530,160,,,51.5,111.9
2025-01-01 18:18:28 +0530,161,,,51.5,115.6
2025-01-01 18:18:51 +0530,162,,,52.2,116.5
2025-01-01 18:19:14 +0530,163,,,52.3,114.4
2025-01-01 18:19:38 +0530,164,,,51.5,112.3
2025-01-01 18:20:01 +0530,165,,,51.9,105.8
2025-01-01 18:20:23 +0530,166,,,51.1,112.4
2025-01-01 18:20:46 +0530,167,,,50.7,124.6
2025-01-01 18:21:08 +0530,168,,,51.3,112.8
2025-01-01 18:21:31 +0530,169,,,50.5,105.2
2025-01-01 18:21:54 +0530,170,,,50.9,106.8
2025-01-01 18:22:17 +0530,171,,,51.7,118.4
2025-01-01 18:22:40 +0530,172,,,51.7,113.4
2025-01-01 18:23:02 +0530,173,,,52.3,116.0
2025-01-01 18:23:25 +0530,174,,,51.7,116.3
2025-01-01 18:23:47 +0530,175,,,51.6,118.6
2025-01-01 18:24:10 +0530,176,,,52.0,115.7
2025-01-01 18:24:32 +0530,177,,,51.4,111.2
2025-01-01 18:24:55 +0530,178,,,52.1,114.0
2025-01-01 18:25:17 +0530,179,,,52.1,119.5
2025-01-01 18:25:40 +0530,180,,,50.7,106.6
2025-01-01 18:26:02 +0530,181,,,51.3,112.6
2025-01-01 18:26:25 +0530,182,,,51.7,112.6
2025-01-01 18:26:47 +0530,183,,,51.0,100.9
2025-01-01 18:27:10 +0530,184,,,51.8,108.9
2025-01-01 18:27:32 +0530,185,,,53.5,113.9
2025-01-01 18:27:55 +0530,186,,,53.3,108.7
2025-01-01 18:28:17 +0530,187,,,51.5,107.4
2025-01-01 18:28:40 +0530,188,,,50.4,112.1
2025-01-01 18:29:02 +0530,189,,,51.0,109.6
2025-01-01 18:29:25 +0530,190,,,51.1,110.8
2025-01-01 18:29:47 +0530,191,,,51.8,111.4
2025-01-01 18:30:10 +0530,192,,,52.3,110.3
2025-01-01 18:30:32 +0530,193,,,50.6,109.0
2025-01-01 18:30:55 +0530,194,,,51.8,106.4
2025-01-01 18:31:18 +0530,195,,,52.4,106.2
2025-01-01 18:31:40 +0530,196,,,51.9,105.9
2025-01-01 18:32:03 +0530,197,,,51.4,106.0
2025-01-01 18:32:25 +0530,198,,,51.0,109.0
2025-01-01 18:32:48 +0530,199,,,51.1,104.8
2025-01-01 18:33:10 +0530,200,,,49.6,104.1
2025-01-01 18:33:33 +0530,201,,,51.2,106.6
2025-01-01 18:33:55 +0530,202,,,51.6,102.6
2025-01-01 18:34:18 +0530,203,,,51.3,104.2
2025-01-01 18:34:40 +0530,204,,,51.8,106.7
2025-01-01 18:35:03 +0530,205,,,50.3,110.5
2025-01-01 18:35:26 +0530,206,,,50.6,105.7
2025-01-01 18:35:48 +0530,207,,,50.8,100.8
2025-01-01 18:36:11 +0530,208,,,52.6,103.4
2025-01-01 18:36:33 +0530,209,,,51.4,103.8
2025-01-01 18:36:56 +0530,210,,,51.2,106.3
2025-01-01 18:37:18 +0530,211,,,51.5,105.1
2025-01-01 18:37:41 +0530,212,,,50.0,103.9
2025-01-01 18:38:05 +0530,213,,,50.0,108.5
2025-01-01 18:38:27 +0530,214,,,51.2,101.7
2025-01-01 18:38:50 +0530,215,,,52.3,99.3
2025-01-01 18:39:12 +0530,216,,,52.3,103.4
2025-01-01 18:39:35 +0530,217,,,51.1,96.0
2025-01-01 18:39:58 +0530,218,,,51.3,96.9
2025-01-01 18:40:20 +0530,219,,,51.6,99.5
2025-01-01 18:40:43 +0530,220,,,50.6,101.6
2025-01-01 18:41:05 +0530,221,,,52.2,102.2
2025-01-01 18:41:28 +0530,222,,,52.2,100.4
2025-01-01 18:41:51 +0530,223,,,52.3,103.0
2025-01-01 18:42:13 +0530,224,,,52.2,99.4
2025-01-01 18:42:36 +0530,225,,,51.1,100.1
2025-01-01 18:42:58 +0530,226,,,51.8,100.7
2025-01-01 18:43:21 +0530,227,,,51.8,96.7
2025-01-01 18:43:43 +0530,228,,,50.9,103.4
2025-01-01 18:44:06 +0530,229,,,52.6,105.7
2025-01-01 18:44:29 +0530,230,,,51.9,101.8
2025-01-01 18:44:51 +0530,231,,,51.2,104.4
2025-01-01 18:45:14 +0530,232,,,51.3,102.3
2025-01-01 18:45:36 +0530,233,,,50.6,97.6
2025-01-01 18:45:59 +0530,234,,,49.9,95.2
2025-01-01 18:46:21 +0530,235,,,50.0,98.1
2025-01-01 18:46:44 +0530,236,,,51.9,101.4
2025-01-01 18:47:14 +0530,237,,,51.9,101.1
2025-01-01 18:47:37 +0530,238,,,50.8,96.3
2025-01-01 18:48:02 +0530,239,,,50.5,101.3
2025-01-01 18:48:25 +0530,240,,,51.2,95.6
2025-01-01 18:48:48 +0530,241,,,51.3,94.9
2025-01-01 18:49:10 +0530,242,,,51.9,102.5
2025-01-01 18:49:33 +0530,243,,,52.2,103.2
2025-01-01 18:49:55 +0530,244,,,52.2,99.6
2025-01-01 18:50:18 +0530,245,,,50.1,93.8
2025-01-01 18:50:41 +0530,246,,,49.9,97.1
2025-01-01 18:51:03 +0530,247,,,51.9,91.9
2025-01-01 18:51:28 +0530,248,,,52.7,93.9
2025-01-01 18:51:53 +0530,249,,,51.1,94.1
2025-01-01 18:52:16 +0530,250,,,49.9,94.2
2025-01-01 18:52:38 +0530,251,,,52.7,97.1
2025-01-01 18:53:01 +0530,252,,,52.1,98.8
2025-01-01 18:53:23 +0530,253,,,51.7,102.4
2025-01-01 18:53:46 +0530,254,,,51.4,97.3
2025-01-01 18:54:09 +0530,255,,,50.9,96.3
2025-01-01 18:54:32 +0530,256,,,50.7,93.2
2025-01-01 18:54:54 +0530,257,,,52.5,97.8
2025-01-01 18:55:17 +0530,258,,,51.2,98.3
2025-01-01 18:55:39 +0530,259,,,51.2,94.7
2025-01-01 18:56:02 +0530,260,,,50.7,95.2
2025-01-01 18:56:24 +0530,261,,,51.3,98.9
2025-01-01 18:56:47 +0530,262,,,50.2,96.1
2025-01-01 18:57:11 +0530,263,,,51.3,98.3
2025-01-01 18:57:33 +0530,264,,,51.6,101.7
2025-01-01 18:57:56 +0530,265,,,51.5,101.0
2025-01-01 18:58:18 +0530,266,,,51.5,97.9
2025-01-01 18:58:41 +0530,267,,,51.9,101.0
2025-01-01 18:59:04 +0530,268,,,52.8,98.6
2025-01-01 18:59:27 +0530,269,,,52.6,104.0
2025-01-01 18:59:49 +0530,270,,,53.8,100.9
2025-01-01 19:00:12 +0530,271,,,52.0,95.6
2025-01-01 19:00:34 +0530,272,,,51.3,101.8
2025-01-01 19:00:57 +0530,273,,,52.4,96.2
2025-01-01 19:01:20 +0530,274,,,51.3,98.7
2025-01-01 19:01:42 +0530,275,,,51.8,104.6
2025-01-01 19:02:05 +0530,276,,,51.2,97.4
2025-01-01 19:02:27 +0530,277,,,52.0,107.4
2025-01-01 19:02:51 +0530,278,,,51.6,98.9
2025-01-01 19:03:14 +0530,279,,,50.3,94.3
2025-01-01 19:03:36 +0530,280,,,51.7,96.8
2025-01-01 19:03:59 +0530,281,,,52.5,101.0
2025-01-01 19:04:21 +0530,282,,,51.8,99.4
2025-01-01 19:04:44 +0530,283,,,51.1,94.8
2025-01-01 19:05:07 +0530,284,,,52.6,99.5
2025-01-01 19:05:29 +0530,285,,,51.7,98.8
2025-01-01 19:05:52 +0530,286,,,52.2,98.6
2025-01-01 19:06:14 +0530,287,,,50.8,101.7
2025-01-01 19:06:36 +0530,288,,,52.2,96.6
2025-01-01 19:06:59 +0530,289,,,52.5,95.9
2025-01-01 19:07:21 +0530,290,,,51.8,96.7
2025-01-01 19:07:44 +0530,291,,,50.7,95.9
2025-01-01 19:08:07 +0530,292,,,52.8,99.4
2025-01-01 19:08:29 +0530,293,,,51.7,97.0
2025-01-01 19:08:51 +0530,294,,,51.2,95.0
2025-01-01 19:09:14 +0530,295,,,52.1,93.3
2025-01-01 19:09:37 +0530,296,,,52.6,93.2
2025-01-01 19:09:59 +0530,297,,,51.6,96.9
2025-01-01 19:10:22 +0530,298,,,52.5,94.0
2025-01-01 19:10:44 +0530,299,,,51.3,97.1
2025-01-01 19:11:07 +0530,300,,,51.5,95.0
2025-01-01 19:11:29 +0530,301,,,52.3,92.2
2025-01-01 19:11:52 +0530,302,,,53.2,95.4
2025-01-01 19:12:15 +0530,303,,,52.5,91.7
2025-01-01 19:12:38 +0530,304,,,51.9,95.2
2025-01-01 19:13:00 +0530,305,,,53.4,100.7
2025-01-01 19:13:23 +0530,306,,,51.8,95.1
2025-01-01 19:13:45 +0530,307,,,52.8,96.1
2025-01-01 19:14:08 +0530,308,,,53.9,96.6
2025-01-01 19:14:30 +0530,309,,,52.0,91.4
2025-01-01 19:14:53 +0530,310,,,51.5,95.9
2025-01-01 19:15:16 +0530,311,,,52.1,95.0
2025-01-01 19:15:39 +0530,312,,,52.7,93.5
2025-01-01 19:16:02 +0530,313,,,52.3,91.6
2025-01-01 19:16:24 +0530,314,,,52.2,94.5
2025-01-01 19:16:47 +0530,315,,,51.8,96.3
2025-01-01 19:17:11 +0530,316,,,50.8,89.2
2025-01-01 19:17:34 +0530,317,,,51.6,98.3
2025-01-01 19:17:56 +0530,318,,,52.3,99.0
2025-01-01 19:18:18 +0530,319,,,51.2,92.9
2025-01-01 19:18:41 +0530,320,,,50.7,93.1
2025-01-01 19:19:03 +0530,321,,,51.0,92.1
2025-01-01 19:19:37 +0530,322,,,51.3,92.5
2025-01-01 19:20:02 +0530,323,,,52.4,95.2
2025-01-01 19:20:44 +0530,324,,,52.4,94.6
2025-01-01 19:21:06 +0530,325,,,51.2,88.7
2025-01-01 19:21:29 +0530,326,,,52.0,92.5
2025-01-01 19:21:52 +0530,327,,,52.3,94.4
2025-01-01 19:22:14 +0530,328,,,53.1,94.3
2025-01-01 19:22:37 +0530,329,,,53.8,90.9
2025-01-01 19:22:59 +0530,330,,,51.6,92.7
2025-01-01 19:23:22 +0530,331,,,51.2,94.2
2025-01-01 19:23:45 +0530,332,,,51.5,89.6
2025-01-01 19:24:07 +0530,333,,,51.0,81.8
2025-01-01 19:24:30 +0530,334,,,50.8,91.8
2025-01-01 19:24:53 +0530,335,,,52.9,92.2
2025-01-01 19:25:18 +0530,336,,,51.7,90.7
2025-01-01 19:25:40 +0530,337,,,51.5,93.1
2025-01-01 19:26:03 +0530,338,,,50.7,88.0
2025-01-01 19:26:25 +0530,339,,,51.9,94.0
2025-01-01 19:26:48 +0530,340,,,51.7,92.2
2025-01-01 19:27:10 +0530,341,,,51.4,90.4
2025-01-01 19:27:33 +0530,342,,,51.3,96.6
2025-01-01 19:27:55 +0530,343,,,52.9,91.9
2025-01-01 19:28:18 +0530,344,,,53.4,96.6
2025-01-01 19:28:41 +0530,345,,,52.3,88.7
2025-01-01 19:29:04 +0530,346,,,51.8,91.4
2025-01-01 19:29:27 +0530,347,,,51.6,93.6
2025-01-01 19:29:49 +0530,348,,,52.3,91.0
2025-01-01 19:30:12 +0530,349,,,52.9,93.9
2025-01-01 19:30:40 +0530,350,,,52.6,93.3
2025-01-01 19:31:02 +0530,351,,,53.1,95.4
2025-01-01 19:31:27 +0530,352,,,51.1,90.9
2025-01-01 19:31:50 +0530,353,,,52.1,88.2
2025-01-01 19:32:13 +0530,354,,,52.0,89.9
2025-01-01 19:32:35 +0530,355,,,52.9,92.8
2025-01-01 19:32:57 +0530,356,,,52.1,89.8
2025-01-01 19:33:20 +0530,357,,,53.1,89.4
2025-01-01 19:33:42 +0530,358,,,52.7,94.6
2025-01-01 19:34:05 +0530,359,,,52.5,93.7
2025-01-01 19:34:27 +0530,360,,,51.0,89.3
2025-01-01 19:34:50 +0530,361,,,51.9,90.1
2025-01-01 19:35:13 +0530,362,,,52.5,88.5
2025-01-01 19:35:35 +0530,363,,,52.8,92.6
2025-01-01 19:35:58 +0530,364,,,52.2,93.3
2025-01-01 19:36:20 +0530,365,,,52.4,91.2
2025-01-01 19:36:43 +0530,366,,,54.1,93.6
2025-01-01 19:37:05 +0530,367,,,54.0,94.5
2025-01-01 19:37:28 +0530,368,,,52.9,91.8
2025-01-01 19:37:50 +0530,369,,,52.2,87.1
2025-01-01 19:38:13 +0530,370,,,52.8,88.0
2025-01-01 19:38:36 +0530,371,,,52.6,95.8
2025-01-01 19:38:58 +0530,372,,,53.8,92.7
2025-01-01 19:39:21 +0530,373,,,53.6,88.5
2025-01-01 19:39:43 +0530,374,,,52.4,88.4
2025-01-01 19:40:06 +0530,375,,,52.8,89.2
2025-01-01 19:40:28 +0530,376,,,53.1,95.6
2025-01-01 19:40:51 +0530,377,,,52.8,91.4
2025-01-01 19:41:13 +0530,378,,,52.5,88.1
2025-01-01 19:41:36 +0530,379,,,52.8,88.5
2025-01-01 19:41:58 +0530,380,,,51.9,89.9
2025-01-01 19:42:21 +0530,381,,,52.4,88.1
2025-01-01 19:42:43 +0530,382,,,53.4,89.7
2025-01-01 19:43:06 +0530,383,,,54.3,94.1
2025-01-01 19:43:28 +0530,384,,,52.8,91.1
2025-01-01 19:43:51 +0530,385,,,53.6,91.1
2025-01-01 19:44:13 +0530,386,,,52.8,87.7
2025-01-01 19:44:36 +0530,387,,,53.5,87.0
2025-01-01 19:45:00 +0530,388,,,52.7,86.9
2025-01-01 19:45:22 +0530,389,,,51.6,86.3
2025-01-01 19:45:45 +0530,390,,,53.4,85.9
2025-01-01 19:46:07 +0530,391,,,53.0,87.1
2025-01-01 19:46:30 +0530,392,,,52.7,89.5
2025-01-01 19:46:52 +0530,393,,,52.6,90.0
2025-01-01 19:47:15 +0530,394,,,52.2,84.3
2025-01-01 19:47:38 +0530,395,,,52.7,88.5
2025-01-01 19:48:00 +0530,396,,,51.2,88.4
2025-01-01 19:48:23 +0530,397,,,51.7,87.5
2025-01-01 19:48:47 +0530,398,,,51.7,87.4
2025-01-01 19:49:09 +0530,399,,,51.6,87.0
2025-01-01 19:49:31 +0530,400,,,53.2,86.4
2025-01-01 19:49:55 +0530,401,,,52.7,83.8
2025-01-01 19:50:17 +0530,402,,,53.2,88.4
2025-01-01 19:50:40 +0530,403,,,51.8,88.5
2025-01-01 19:51:03 +0530,404,,,51.7,86.3
2025-01-01 19:51:25 +0530,405,,,52.9,91.6
2025-01-01 19:51:47 +0530,406,,,52.0,86.9
2025-01-01 19:52:10 +0530,407,,,51.6,87.6
2025-01-01 19:52:33 +0530,408,,,53.5,85.7
2025-01-01 19:52:56 +0530,409,,,54.0,89.9
2025-01-01 19:53:19 +0530,410,,,52.4,86.2
2025-01-01 19:53:41 +0530,411,,,52.0,85.1
2025-01-01 19:54:04 +0530,412,,,53.7,90.6
2025-01-01 19:54:26 +0530,413,,,52.9,90.6
2025-01-01 19:54:49 +0530,414,,,52.4,88.6
2025-01-01 19:55:11 +0530,415,,,53.0,87.4
2025-01-01 19:55:33 +0530,416,,,53.2,89.1
2025-01-01 19:55:56 +0530,417,,,53.8,89.5
2025-01-01 19:56:19 +0530,418,,,53.1,84.0
2025-01-01 19:56:42 +0530,419,,,53.6,87.7
2025-01-01 19:57:05 +0530,420,,,53.2,90.8
2025-01-01 19:57:28 +0530,421,,,54.8,90.8
2025-01-01 19:57:50 +0530,422,,,52.8,86.5
2025-01-01 19:58:13 +0530,423,,,52.2,85.1
2025-01-01 19:58:35 +0530,424,,,51.8,84.3
2025-01-01 19:58:58 +0530,425,,,51.6,84.8
2025-01-01 19:59:21 +0530,426,,,53.2,88.8
2025-01-01 19:59:43 +0530,427,,,53.5,83.7
2025-01-01 20:00:05 +0530,428,,,52.1,86.8
2025-01-01 20:00:28 +0530,429,,,52.3,88.1
2025-01-01 20:00:50 +0530,430,,,51.7,86.0
2025-01-01 20:01:13 +0530,431,,,52.4,87.1
2025-01-01 20:01:35 +0530,432,,,52.5,87.2
2025-01-01 20:01:58 +0530,433,,,51.5,84.9
2025-01-01 20:02:21 +0530,434,,,51.7,84.8
2025-01-01 20:02:43 +0530,435,,,51.8,86.7
2025-01-01 20:03:06 +0530,436,,,52.3,90.4
2025-01-01 20:03:28 +0530,437,,,51.5,89.6
2025-01-01 20:03:51 +0530,438,,,52.7,87.6
2025-01-01 20:04:13 +0530,439,,,52.4,83.5
2025-01-01 20:04:36 +0530,440,,,51.1,85.4
2025-01-01 20:04:58 +0530,441,,,51.5,86.1
2025-01-01 20:05:21 +0530,442,,,52.3,86.8
2025-01-01 20:05:43 +0530,443,,,51.8,83.5
2025-01-01 20:06:06 +0530,444,,,52.6,85.2
2025-01-01 20:06:28 +0530,445,,,53.1,89.9
2025-01-01 20:06:51 +0530,446,,,53.2,89.9
2025-01-01 20:07:14 +0530,447,,,52.0,86.8
2025-01-01 20:07:36 +0530,448,,,50.6,85.3
2025-01-01 20:07:59 +0530,449,,,52.0,85.4
2025-01-01 20:08:21 +0530,450,,,52.7,89.4
2025-01-01 20:08:44 +0530,451,,,50.9,83.6
2025-01-01 20:09:06 +0530,452,,,51.7,85.2
2025-01-01 20:09:29 +0530,453,,,52.7,85.0
2025-01-01 20:09:51 +0530,454,,,53.9,87.3
2025-01-01 20:10:14 +0530,455,,,52.7,85.2
2025-01-01 20:10:36 +0530,456,,,52.2,84.5
2025-01-01 20:10:59 +0530,457,,,52.3,83.7
2025-01-01 20:11:21 +0530,458,,,52.4,84.5
2025-01-01 20:11:44 +0530,459,,,52.4,82.7
2025-01-01 20:12:06 +0530,460,,,51.0,83.1
2025-01-01 20:12:29 +0530,461,,,52.5,81.7
2025-01-01 20:12:51 +0530,462,,,52.2,82.3
2025-01-01 20:13:14 +0530,463,,,51.8,84.5
2025-01-01 20:13:36 +0530,464,,,51.6,81.7
2025-01-01 20:13:59 +0530,465,,,52.2,84.0
2025-01-01 20:14:22 +0530,466,,,53.1,83.0
2025-01-01 20:14:46 +0530,467,,,53.3,84.1
2025-01-01 20:15:09 +0530,468,,,52.7,88.2
2025-01-01 20:15:34 +0530,469,,,53.0,87.3
2025-01-01 20:15:57 +0530,470,,,52.9,83.6
2025-01-01 20:16:21 +0530,471,,,52.1,80.7
2025-01-01 20:16:43 +0530,472,,,52.0,85.2
2025-01-01 20:17:13 +0530,473,,,51.4,83.8
2025-01-01 20:17:36 +0530,474,,,52.1,83.0
2025-01-01 20:17:59 +0530,475,,,52.2,84.1
2025-01-01 20:18:30 +0530,476,,,51.4,81.1
2025-01-01 20:18:53 +0530,477,,,52.7,87.7
2025-01-01 20:19:15 +0530,478,,,52.8,84.8
2025-01-01 20:19:38 +0530,479,,,53.7,82.9
2025-01-01 20:20:00 +0530,480,,,53.3,87.3
2025-01-01 20:20:23 +0530,481,,,52.7,84.0
2025-01-01 20:20:46 +0530,482,,,53.0,81.0
2025-01-01 20:21:08 +0530,483,,,53.0,85.4
2025-01-01 20:21:30 +0530,484,,,52.3,82.7
2025-01-01 20:21:53 +0530,485,,,52.4,82.6
2025-01-01 20:22:15 +0530,486,,,51.6,81.7
2025-01-01 20:22:38 +0530,487,,,52.7,76.0
2025-01-01 20:23:00 +0530,488,,,54.4,82.5
2025-01-01 20:23:23 +0530,489,,,54.2,83.6
2025-01-01 20:23:46 +0530,490,,,52.1,83.6
2025-01-01 20:24:08 +0530,491,,,51.7,78.9
2025-01-01 20:24:31 +0530,492,,,52.8,81.6
2025-01-01 20:24:53 +0530,493,,,52.5,81.8
2025-01-01 20:25:16 +0530,494,,,52.8,81.6
2025-01-01 20:25:38 +0530,495,,,53.1,81.6
2025-01-01 20:26:01 +0530,496,,,52.9,81.0
2025-01-01 20:26:23 +0530,497,,,52.0,83.9
2025-01-01 20:26:46 +0530,498,,,52.6,84.5
2025-01-01 20:27:08 +0530,499,,,53.0,85.4
2025-01-01 20:27:31 +0530,500,,,53.0,86.7
2025-01-01 20:27:54 +0530,501,,,52.6,85.8
2025-01-01 20:28:16 +0530,502,,,51.7,82.8
2025-01-01 20:28:39 +0530,503,,,52.5,85.0
2025-01-01 20:29:01 +0530,504,,,54.1,85.5
2025-01-01 20:29:24 +0530,505,,,53.1,82.7
2025-01-01 20:29:47 +0530,506,,,53.6,83.5
2025-01-01 20:30:10 +0530,507,,,52.9,82.8
2025-01-01 20:30:32 +0530,508,,,52.6,83.9
2025-01-01 20:30:55 +0530,509,,,52.1,82.0
2025-01-01 20:31:17 +0530,510,,,51.8,78.2
2025-01-01 20:31:40 +0530,511,,,53.0,84.5
2025-01-01 20:32:14 +0530,512,,,51.8,85.2
2025-01-01 20:32:50 +0530,513,,,51.7,81.2
2025-01-01 20:33:13 +0530,514,,,52.4,78.9
2025-01-01 20:33:36 +0530,515,,,51.9,79.2
